,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED
393,2015,1,3,6,DL,HSV,ATL,92.0,151,88.0,0
394,2015,1,3,6,DL,DTW,MSP,6.0,528,-9.0,0
395,2015,1,3,6,US,PHL,SAT,362.0,1496,391.0,0
396,2015,1,3,6,WN,DEN,BDL,40.0,1671,58.0,0
397,2015,1,3,6,EV,EWR,ORF,84.0,284,116.0,0
398,2015,1,3,6,UA,MIA,DEN,45.0,1709,34.0,0
399,2015,1,3,6,US,PHL,MCO,12.0,861,9.0,0
400,2015,1,3,6,AA,LGA,MIA,66.0,1096,62.0,0
401,2015,1,3,6,AA,DFW,TUS,47.0,813,39.0,0
402,2015,1,3,6,OO,LGB,SLC,-2.0,588,0.0,0
403,2015,1,3,6,DL,EWR,DTW,34.0,488,20.0,0
404,2015,1,3,6,AA,LGA,ORD,2.0,733,5.0,0
405,2015,1,3,6,MQ,MIA,CVG,12.0,948,-5.0,0
406,2015,1,3,6,OO,DEN,BFL,111.0,845,118.0,0
407,2015,1,3,6,AA,MIA,DFW,2.0,1121,10.0,0
408,2015,1,3,6,WN,SEA,SAN,32.0,1050,15.0,0
409,2015,1,3,6,WN,MDW,SLC,84.0,1259,76.0,0
410,2015,1,3,6,EV,DTW,EVV,17.0,363,18.0,0
411,2015,1,3,6,UA,DEN,PHL,53.0,1558,60.0,0
412,2015,1,3,6,WN,CMH,BWI,25.0,337,14.0,0
413,2015,1,3,6,AA,MIA,BDL,-1.0,1194,-1.0,0
414,2015,1,3,6,DL,DTW,ORD,14.0,235,10.0,0
415,2015,1,3,6,EV,DTW,ABE,-3.0,425,-16.0,0
416,2015,1,3,6,AA,DCA,MIA,0.0,919,12.0,0
417,2015,1,3,6,DL,ATL,SAN,11.0,1892,3.0,0
418,2015,1,3,6,UA,IAH,SAN,40.0,1303,18.0,0
419,2015,1,3,6,UA,ORD,SEA,13.0,1721,9.0,0
420,2015,1,3,6,AA,MIA,SAN,4.0,2267,-6.0,0
421,2015,1,3,6,F9,DEN,IAH,137.0,862,134.0,0
422,2015,1,3,6,DL,JFK,PHX,23.0,2153,26.0,0
423,2015,1,3,6,WN,PHX,LAX,69.0,370,80.0,0
424,2015,1,3,6,DL,ATL,TUL,49.0,674,51.0,0
425,2015,1,3,6,B6,JFK,RSW,115.0,1074,114.0,0
426,2015,1,3,6,AA,MIA,DEN,114.0,1709,113.0,0
427,2015,1,3,6,OO,DEN,RKS,,260,,1
428,2015,1,3,6,UA,DEN,BZN,7.0,524,19.0,0
429,2015,1,4,7,US,PHX,ORD,-3.0,1440,4.0,0
430,2015,1,4,7,AS,GEG,SEA,-6.0,224,4.0,0
431,2015,1,4,7,OO,MFR,DEN,-8.0,964,-18.0,0
432,2015,1,4,7,OO,RDM,DEN,79.0,898,77.0,0
433,2015,1,4,7,UA,FLL,EWR,-2.0,1065,5.0,0
434,2015,1,4,7,WN,LBB,DAL,-6.0,293,-5.0,0
435,2015,1,4,7,OO,EAU,ORD,12.0,268,21.0,0
436,2015,1,4,7,UA,MIA,IAH,14.0,964,5.0,0
437,2015,1,4,7,US,DTW,MIA,-7.0,1145,6.0,0
438,2015,1,4,7,EV,MCI,ORD,-1.0,403,18.0,0
439,2015,1,4,7,F9,STL,DEN,11.0,770,4.0,0
440,2015,1,4,7,WN,HOU,ATL,-1.0,696,18.0,0
441,2015,1,4,7,DL,CLT,MSP,-3.0,930,-25.0,0
442,2015,1,4,7,DL,MDT,ATL,-3.0,620,-23.0,0
443,2015,1,4,7,EV,RIC,IAD,-8.0,100,-19.0,0
444,2015,1,4,7,WN,AUS,MCO,-1.0,994,2.0,0
445,2015,1,4,7,AA,RDU,ORD,-5.0,646,-9.0,0
446,2015,1,4,7,WN,ISP,FLL,2.0,1092,-5.0,0
447,2015,1,4,7,EV,LEX,LGA,105.0,604,76.0,0
448,2015,1,4,7,DL,PHX,JFK,-5.0,2153,-25.0,0
449,2015,1,4,7,MQ,XNA,DFW,-2.0,280,48.0,0
450,2015,1,4,7,OO,MRY,LAX,-4.0,266,-7.0,0
451,2015,1,4,7,AA,MIA,EWR,-3.0,1085,-13.0,0
452,2015,1,4,7,MQ,LCH,DFW,-8.0,295,-2.0,0
453,2015,1,4,7,EV,RAP,DFW,192.0,835,213.0,0
454,2015,1,4,7,US,CLT,PHL,48.0,449,54.0,0
455,2015,1,4,7,AA,LGA,PBI,-5.0,1035,15.0,0
456,2015,1,4,7,AA,DFW,BDL,-4.0,1471,-28.0,0
457,2015,1,4,7,B6,BOS,PBI,-10.0,1197,-9.0,0
458,2015,1,4,7,WN,MCI,LAS,0.0,1139,-16.0,0
459,2015,1,4,7,WN,DAL,PHX,6.0,879,-9.0,0
460,2015,1,4,7,AA,DFW,IND,,761,,1
461,2015,1,4,7,UA,IAD,STT,19.0,1606,24.0,0
462,2015,1,4,7,US,SAT,CLT,-4.0,1095,-3.0,0
463,2015,1,4,7,MQ,SGF,ORD,187.0,438,211.0,0
464,2015,1,4,7,WN,FLL,DEN,-4.0,1703,-22.0,0
465,2015,1,4,7,DL,RSW,LGA,0.0,1080,0.0,0
466,2015,1,4,7,DL,ATL,CLT,39.0,226,76.0,0
467,2015,1,4,7,US,JAX,CLT,-2.0,328,7.0,0
468,2015,1,4,7,OO,DEN,SLC,-8.0,391,7.0,0
469,2015,1,4,7,UA,IAD,HNL,1.0,4817,-1.0,0
470,2015,1,4,7,WN,LAX,MCI,0.0,1363,8.0,0
471,2015,1,4,7,UA,ORD,RSW,27.0,1120,54.0,0
472,2015,1,4,7,WN,SLC,OAK,-1.0,588,-11.0,0
473,2015,1,4,7,AA,DFW,RSW,17.0,1017,28.0,0
474,2015,1,4,7,AA,CLT,MIA,9.0,650,-2.0,0
475,2015,1,4,7,AS,KOA,ANC,-6.0,2874,-12.0,0
476,2015,1,4,7,EV,LEX,ATL,0.0,304,0.0,0
477,2015,1,4,7,WN,LAS,DEN,-1.0,628,-4.0,0
478,2015,1,4,7,OO,DTW,OMA,14.0,651,0.0,0
479,2015,1,4,7,WN,BWI,BDL,-5.0,283,-10.0,0
480,2015,1,4,7,F9,DEN,ORD,54.0,888,84.0,0
481,2015,1,4,7,VX,JFK,SFO,-3.0,2586,13.0,0
482,2015,1,4,7,EV,XNA,IAH,-1.0,438,10.0,0
483,2015,1,4,7,B6,LGA,FLL,21.0,1076,32.0,0
484,2015,1,4,7,DL,ATL,LGA,14.0,762,2.0,0
485,2015,1,4,7,EV,ATL,TUL,16.0,674,19.0,0
486,2015,1,4,7,B6,BDL,TPA,-4.0,1111,36.0,0
487,2015,1,4,7,WN,DAL,ATL,19.0,721,16.0,0
488,2015,1,4,7,AA,DFW,HNL,4.0,3784,17.0,0
489,2015,1,4,7,MQ,DFW,LEX,6.0,785,6.0,0
490,2015,1,4,7,DL,MSP,SMF,-2.0,1517,-3.0,0
491,2015,1,4,7,DL,SLC,SEA,1.0,689,1.0,0
492,2015,1,4,7,DL,MSP,PHX,-3.0,1276,-21.0,0
493,2015,1,4,7,NK,ATL,DFW,14.0,731,24.0,0
494,2015,1,4,7,AA,MFE,DFW,-4.0,469,-19.0,0
495,2015,1,4,7,AS,SEA,SAT,-4.0,1774,-13.0,0
496,2015,1,4,7,EV,OKC,IAD,6.0,1136,-4.0,0
497,2015,1,4,7,AA,SMF,DFW,43.0,1431,51.0,0
498,2015,1,4,7,EV,LGA,CLT,-3.0,544,0.0,0
499,2015,1,4,7,WN,LAX,TUS,9.0,451,4.0,0
500,2015,1,4,7,OO,SJC,SEA,-1.0,697,6.0,0
501,2015,1,4,7,AA,MIA,STT,17.0,1107,33.0,0
502,2015,1,4,7,NK,TPA,DTW,13.0,983,4.0,0
503,2015,1,4,7,UA,RNO,IAH,-5.0,1530,-24.0,0
504,2015,1,4,7,EV,EWR,MSY,,1167,,1
505,2015,1,4,7,WN,EWR,HOU,2.0,1411,25.0,0
506,2015,1,4,7,DL,HDN,ATL,7.0,1340,-12.0,0
507,2015,1,4,7,NK,LGA,DFW,11.0,1389,24.0,0
508,2015,1,4,7,AS,KOA,PDX,-8.0,2607,-40.0,0
509,2015,1,4,7,EV,IAH,PNS,28.0,489,32.0,0
510,2015,1,4,7,B6,MCO,SJU,82.0,1189,87.0,0
511,2015,1,4,7,WN,SEA,OAK,-1.0,671,-3.0,0
512,2015,1,4,7,UA,ORD,RSW,33.0,1120,36.0,0
513,2015,1,4,7,US,PHL,LAX,22.0,2402,25.0,0
514,2015,1,4,7,US,JAX,CLT,11.0,328,33.0,0
515,2015,1,4,7,US,MSP,PHL,45.0,980,50.0,0
516,2015,1,4,7,US,OGG,PHX,-5.0,2845,-20.0,0
517,2015,1,4,7,WN,ATL,CAK,39.0,528,25.0,0
518,2015,1,4,7,F9,DEN,TYS,94.0,1162,86.0,0
519,2015,1,4,7,EV,OMA,IAH,39.0,781,32.0,0
520,2015,1,4,7,US,CLT,RSW,2.0,600,0.0,0
521,2015,1,4,7,EV,IAH,LRD,-9.0,301,-13.0,0
522,2015,1,4,7,WN,BWI,PVD,11.0,327,10.0,0
523,2015,1,4,7,WN,MDW,AUS,60.0,972,81.0,0
524,2015,1,4,7,EV,BNA,IAH,42.0,657,51.0,0
525,2015,1,4,7,HA,HNL,LIH,-1.0,102,0.0,0
526,2015,1,4,7,EV,BTR,ATL,10.0,448,5.0,0
527,2015,1,4,7,WN,BNA,RDU,99.0,442,90.0,0
528,2015,1,4,7,DL,MSP,MCI,0.0,393,-12.0,0
529,2015,1,4,7,B6,FLL,JFK,132.0,1069,124.0,0
530,2015,1,4,7,MQ,ORD,DTW,,235,,1
531,2015,1,4,7,MQ,JFK,IND,124.0,665,137.0,0
532,2015,1,4,7,AA,LAS,DFW,-1.0,1055,-7.0,0
533,2015,1,4,7,DL,TYS,ATL,-4.0,152,-8.0,0
534,2015,1,4,7,DL,DTW,MSP,53.0,528,60.0,0
535,2015,1,4,7,F9,LAS,DEN,-13.0,628,-16.0,0
536,2015,1,4,7,AA,DFW,MCO,117.0,985,117.0,0
537,2015,1,4,7,DL,MEM,ATL,7.0,332,-11.0,0
538,2015,1,4,7,DL,MCO,LGA,58.0,950,59.0,0
539,2015,1,4,7,AA,PHX,DFW,95.0,868,95.0,0
540,2015,1,4,7,OO,DTW,CID,-5.0,430,9.0,0
541,2015,1,4,7,DL,ATL,SAT,24.0,874,33.0,0
542,2015,1,4,7,OO,MSP,LAX,12.0,1535,12.0,0
543,2015,1,4,7,WN,OAK,LAX,37.0,337,37.0,0
544,2015,1,4,7,AA,DCA,LAX,1.0,2311,18.0,0
545,2015,1,4,7,DL,SLC,SEA,1.0,689,0.0,0
546,2015,1,4,7,WN,MDW,LAS,87.0,1521,85.0,0
547,2015,1,4,7,MQ,CMH,LGA,57.0,479,82.0,0
548,2015,1,4,7,WN,BWI,BOS,8.0,369,27.0,0
549,2015,1,4,7,DL,JFK,LAS,-1.0,2248,-13.0,0
550,2015,1,4,7,F9,DFW,CVG,141.0,812,134.0,0
551,2015,1,4,7,DL,JFK,SAT,118.0,1587,125.0,0
552,2015,1,4,7,US,PHX,LAS,-1.0,255,4.0,0
553,2015,1,4,7,WN,BOS,BWI,139.0,369,140.0,0
554,2015,1,4,7,EV,LFT,DFW,17.0,351,9.0,0
555,2015,1,4,7,US,LGA,DCA,46.0,214,62.0,0
556,2015,1,4,7,WN,PVD,BWI,12.0,327,72.0,0
557,2015,1,4,7,OO,MOT,DEN,41.0,604,24.0,0
558,2015,1,4,7,NK,IAH,MSY,162.0,305,161.0,0
559,2015,1,4,7,EV,SGF,ATL,-6.0,563,-4.0,0
560,2015,1,4,7,EV,STL,IAD,3.0,696,-16.0,0
561,2015,1,4,7,EV,ATW,ORD,139.0,160,127.0,0
562,2015,1,4,7,DL,MCO,ATL,15.0,404,14.0,0
563,2015,1,4,7,OO,SFO,SAN,32.0,447,24.0,0
564,2015,1,4,7,MQ,DFW,GRK,17.0,134,23.0,0
565,2015,1,4,7,WN,PHX,AUS,33.0,872,35.0,0
566,2015,1,4,7,WN,TPA,CMH,30.0,829,21.0,0
567,2015,1,4,7,DL,MEM,ATL,-5.0,332,5.0,0
568,2015,1,4,7,WN,ATL,PBI,54.0,545,41.0,0
569,2015,1,4,7,B6,DTW,BOS,10.0,632,9.0,0
570,2015,1,4,7,MQ,DFW,COU,4.0,489,-1.0,0
571,2015,1,4,7,UA,IAH,BOS,-2.0,1597,17.0,0
572,2015,1,4,7,EV,IAH,CHS,132.0,925,128.0,0
573,2015,1,4,7,MQ,LGA,STL,,888,,1
574,2015,1,4,7,WN,LAX,OAK,-4.0,337,-3.0,0
575,2015,1,4,7,DL,ATL,ORF,69.0,516,61.0,0
576,2015,1,4,7,WN,STL,BOS,117.0,1047,98.0,0
577,2015,1,4,7,AS,LAX,PDX,-4.0,834,-1.0,0
578,2015,1,4,7,OO,DEN,GCC,1.0,313,1.0,0
579,2015,1,4,7,WN,LAX,SJC,-1.0,308,28.0,0
580,2015,1,4,7,OO,LAX,SLC,58.0,590,56.0,0
581,2015,1,4,7,WN,OAK,SAN,43.0,446,39.0,0
582,2015,1,4,7,US,PHL,SEA,21.0,2378,51.0,0
583,2015,1,4,7,EV,ATL,FSM,-4.0,579,-2.0,0
584,2015,1,4,7,DL,ATL,DAY,156.0,432,142.0,0
585,2015,1,4,7,DL,ATL,TLH,7.0,223,13.0,0
586,2015,1,4,7,UA,HNL,EWR,6.0,4962,-11.0,0
587,2015,1,4,7,AA,LAX,JFK,-1.0,2475,-3.0,0
588,2015,1,4,7,DL,ATL,MCI,41.0,692,52.0,0
589,2015,1,4,7,OO,SLC,CPR,-3.0,320,-32.0,0
590,2015,1,4,7,AS,LAX,SEA,-7.0,954,-4.0,0
591,2015,1,4,7,UA,SFO,CLE,54.0,2161,34.0,0
592,2015,1,4,7,B6,JFK,BQN,-1.0,1576,14.0,0
593,2015,1,5,1,UA,BQN,EWR,18.0,1585,8.0,0
594,2015,1,5,1,UA,RNO,DEN,-2.0,804,-8.0,0
595,2015,1,5,1,WN,MDW,PHL,-1.0,668,-8.0,0
596,2015,1,5,1,MQ,AMA,DFW,7.0,312,4.0,0
597,2015,1,5,1,MQ,MOB,DFW,5.0,539,1.0,0
598,2015,1,5,1,MQ,SJT,DFW,1.0,229,1.0,0
599,2015,1,5,1,DL,AUS,ATL,-3.0,813,-20.0,0
600,2015,1,5,1,OO,ORD,FWA,0.0,157,-7.0,0
601,2015,1,5,1,EV,TYS,IAH,-2.0,771,4.0,0
602,2015,1,5,1,DL,HOU,ATL,-4.0,696,-16.0,0
603,2015,1,5,1,EV,MGM,ATL,-10.0,147,-7.0,0
604,2015,1,5,1,AS,LAX,SEA,-6.0,954,-4.0,0
605,2015,1,5,1,B6,PIT,FLL,163.0,994,185.0,0
606,2015,1,5,1,WN,PIT,TPA,1.0,873,17.0,0
607,2015,1,5,1,DL,SEA,JFK,-2.0,2422,-31.0,0
608,2015,1,5,1,B6,BDL,FLL,-3.0,1173,-3.0,0
609,2015,1,5,1,US,DTW,PHX,12.0,1671,22.0,0
610,2015,1,5,1,WN,MSY,HOU,-4.0,302,-5.0,0
611,2015,1,5,1,NK,DFW,MCO,-5.0,985,-9.0,0
612,2015,1,5,1,WN,PIT,ATL,-3.0,526,6.0,0
613,2015,1,5,1,OO,SFO,TUS,2.0,751,31.0,0
614,2015,1,5,1,WN,ISP,BWI,-2.0,220,-9.0,0
615,2015,1,5,1,B6,JAX,FLL,-6.0,319,-4.0,0
616,2015,1,5,1,OO,DEN,TUS,25.0,639,5.0,0
617,2015,1,5,1,US,DTW,CLT,10.0,500,15.0,0
618,2015,1,5,1,WN,SNA,LAS,10.0,226,2.0,0
619,2015,1,5,1,OO,SEA,PSP,-10.0,987,-27.0,0
620,2015,1,5,1,WN,LGA,MKE,23.0,738,14.0,0
621,2015,1,5,1,DL,DCA,MSP,-5.0,931,0.0,0
622,2015,1,5,1,DL,BOS,DTW,2.0,632,-16.0,0
623,2015,1,5,1,OO,SFO,SBA,67.0,262,62.0,0
624,2015,1,5,1,WN,LAS,STL,0.0,1371,22.0,0
625,2015,1,5,1,DL,LAS,ATL,-3.0,1747,1.0,0
626,2015,1,5,1,B6,LGB,SLC,-11.0,588,-9.0,0
627,2015,1,5,1,WN,SMF,SEA,5.0,605,1.0,0
628,2015,1,5,1,WN,STL,BWI,22.0,738,4.0,0
629,2015,1,5,1,EV,RDU,DTW,-1.0,501,-9.0,0
630,2015,1,5,1,US,CLT,IAH,-4.0,912,-2.0,0
631,2015,1,5,1,DL,ATL,DAY,1.0,432,-13.0,0
632,2015,1,5,1,WN,IND,HOU,24.0,861,21.0,0
633,2015,1,5,1,WN,OAK,PHX,0.0,646,5.0,0
634,2015,1,5,1,DL,ATL,MEM,-4.0,332,-13.0,0
635,2015,1,5,1,EV,ATL,HPN,7.0,780,-6.0,0
636,2015,1,5,1,AS,SEA,HNL,1.0,2677,29.0,0
637,2015,1,5,1,WN,DAL,MSY,6.0,436,1.0,0
638,2015,1,5,1,UA,DEN,EWR,31.0,1605,5.0,0
639,2015,1,5,1,WN,BWI,LAX,1.0,2329,-12.0,0
640,2015,1,5,1,WN,HOU,ECP,-3.0,571,-12.0,0
641,2015,1,5,1,WN,HOU,TPA,4.0,781,-4.0,0
642,2015,1,5,1,OO,ORD,CMX,,359,,1
643,2015,1,5,1,OO,SMF,SFO,,86,,1
644,2015,1,5,1,AA,LAX,HNL,0.0,2556,-16.0,0
645,2015,1,5,1,B6,JFK,BOS,-5.0,187,11.0,0
646,2015,1,5,1,DL,LGA,PBI,-3.0,1035,-40.0,0
647,2015,1,5,1,DL,ATL,MKE,0.0,669,-9.0,0
648,2015,1,5,1,UA,LAX,HNL,1.0,2556,-9.0,0
649,2015,1,5,1,UA,SFO,ORD,-1.0,1846,-14.0,0
650,2015,1,5,1,MQ,MKE,DFW,18.0,853,-2.0,0
651,2015,1,5,1,MQ,ORD,OKC,113.0,693,120.0,0
652,2015,1,5,1,DL,SLC,MSP,-2.0,991,-23.0,0
653,2015,1,5,1,AA,DFW,LGA,-2.0,1389,-20.0,0
654,2015,1,5,1,DL,MIA,LGA,26.0,1096,19.0,0
655,2015,1,5,1,NK,ORD,DEN,74.0,888,92.0,0
656,2015,1,5,1,HA,KOA,OGG,40.0,84,35.0,0
657,2015,1,5,1,DL,SEA,JFK,9.0,2422,3.0,0
658,2015,1,5,1,DL,ATL,EWR,9.0,746,-10.0,0
659,2015,1,5,1,EV,DFW,DTW,22.0,986,16.0,0
660,2015,1,5,1,UA,DEN,PDX,26.0,991,18.0,0
661,2015,1,5,1,WN,MCI,FLL,47.0,1242,39.0,0
662,2015,1,5,1,WN,TPA,BUF,6.0,1053,2.0,0
663,2015,1,5,1,OO,IAH,MFE,-2.0,316,-3.0,0
664,2015,1,5,1,OO,PDX,SEA,-12.0,129,-10.0,0
665,2015,1,5,1,EV,MLU,ATL,17.0,448,14.0,0
666,2015,1,5,1,WN,TUS,LAS,1.0,365,-1.0,0
667,2015,1,5,1,WN,ELP,AUS,189.0,528,181.0,0
668,2015,1,5,1,WN,ABQ,PDX,22.0,1111,17.0,0
669,2015,1,5,1,UA,TPA,CLE,-9.0,927,-18.0,0
670,2015,1,5,1,WN,MCI,LAS,3.0,1139,-7.0,0
671,2015,1,5,1,AA,LAX,JFK,23.0,2475,-7.0,0
672,2015,1,5,1,MQ,GRR,DFW,12.0,931,11.0,0
673,2015,1,5,1,B6,LAS,BOS,0.0,2381,-6.0,0
674,2015,1,5,1,WN,MCI,PHX,6.0,1044,-4.0,0
675,2015,1,5,1,US,RDU,CLT,-8.0,130,-4.0,0
676,2015,1,5,1,DL,ORD,ATL,-2.0,606,-22.0,0
677,2015,1,5,1,UA,LAX,CLE,10.0,2052,-1.0,0
678,2015,1,5,1,WN,CMH,PHX,35.0,1670,8.0,0
679,2015,1,5,1,WN,PBI,PHL,5.0,951,3.0,0
680,2015,1,5,1,DL,LGA,ATL,4.0,762,1.0,0
681,2015,1,5,1,UA,ORD,LGA,103.0,733,108.0,0
682,2015,1,5,1,MQ,DFW,ASE,45.0,701,66.0,0
683,2015,1,5,1,MQ,VPS,DFW,-8.0,641,13.0,0
684,2015,1,5,1,MQ,MIA,TLH,-5.0,402,-4.0,0
685,2015,1,5,1,DL,ATL,HOU,-1.0,696,-13.0,0
686,2015,1,5,1,WN,DAL,MSY,-2.0,436,-9.0,0
687,2015,1,5,1,WN,SMF,PDX,5.0,479,-4.0,0
688,2015,1,5,1,WN,LAS,SAT,23.0,1069,12.0,0
689,2015,1,5,1,US,PIT,CLT,-3.0,366,-2.0,0
690,2015,1,5,1,AA,SEA,DFW,3.0,1660,-14.0,0
691,2015,1,5,1,B6,BOS,PBI,12.0,1197,18.0,0
692,2015,1,5,1,UA,DCA,IAH,0.0,1208,-10.0,0
693,2015,1,5,1,AA,MIA,MCO,105.0,192,87.0,0
694,2015,1,5,1,MQ,BNA,LGA,54.0,764,77.0,0
695,2015,1,5,1,EV,AVL,ATL,0.0,164,6.0,0
696,2015,1,5,1,WN,MCO,SJU,0.0,1189,-5.0,0
697,2015,1,5,1,MQ,MKE,DFW,47.0,853,47.0,0
698,2015,1,5,1,EV,ATL,CID,15.0,694,4.0,0
699,2015,1,5,1,HA,HNL,SAN,-3.0,2614,-14.0,0
700,2015,1,5,1,DL,SLC,PDX,26.0,630,21.0,0
701,2015,1,5,1,EV,IAH,LFT,33.0,201,60.0,0
702,2015,1,5,1,OO,IDA,SLC,-1.0,188,-8.0,0
703,2015,1,5,1,OO,CVG,IAH,0.0,871,11.0,0
704,2015,1,5,1,UA,SFO,DEN,13.0,967,10.0,0
705,2015,1,5,1,OO,DEN,SEA,83.0,1024,94.0,0
706,2015,1,5,1,EV,MFE,IAH,-5.0,316,-8.0,0
707,2015,1,5,1,WN,BUR,LAS,7.0,223,4.0,0
708,2015,1,5,1,UA,DEN,EWR,137.0,1605,120.0,0
709,2015,1,5,1,UA,DEN,OMA,52.0,472,52.0,0
710,2015,1,5,1,WN,DAL,SAT,16.0,248,13.0,0
711,2015,1,5,1,US,CLE,CLT,-5.0,430,12.0,0
712,2015,1,5,1,AA,DFW,SAN,-1.0,1171,-35.0,0
713,2015,1,5,1,B6,AUS,LGB,18.0,1226,4.0,0
714,2015,1,5,1,WN,SLC,MDW,-1.0,1259,-14.0,0
715,2015,1,5,1,AA,DFW,SAT,-1.0,247,2.0,0
716,2015,1,5,1,DL,ATL,CLT,4.0,226,-9.0,0
717,2015,1,5,1,WN,MCO,MDW,67.0,990,71.0,0
718,2015,1,5,1,DL,PBI,ATL,11.0,545,-5.0,0
719,2015,1,5,1,DL,AUS,ATL,-3.0,813,-14.0,0
720,2015,1,5,1,DL,SJU,ATL,9.0,1547,-15.0,0
721,2015,1,5,1,OO,ORF,ORD,29.0,717,35.0,0
722,2015,1,5,1,DL,TRI,ATL,-5.0,227,-17.0,0
723,2015,1,5,1,DL,HOU,ATL,-10.0,696,-11.0,0
724,2015,1,5,1,AA,JFK,MIA,-3.0,1089,35.0,0
725,2015,1,5,1,DL,JFK,LAX,-2.0,2475,13.0,0
726,2015,1,5,1,EV,SDF,ORD,114.0,287,112.0,0
727,2015,1,5,1,OO,MSN,CVG,24.0,373,16.0,0
728,2015,1,5,1,WN,BUR,SMF,-5.0,358,-15.0,0
729,2015,1,5,1,WN,BOS,ATL,8.0,946,17.0,0
730,2015,1,5,1,DL,ATL,CLT,0.0,226,-16.0,0
731,2015,1,5,1,HA,KOA,HNL,6.0,163,6.0,0
732,2015,1,5,1,AA,ORD,DFW,43.0,802,48.0,0
733,2015,1,5,1,AA,MSP,DFW,4.0,852,-12.0,0
734,2015,1,5,1,AA,DFW,RNO,134.0,1345,107.0,0
735,2015,1,5,1,DL,PBI,ATL,9.0,545,-10.0,0
736,2015,1,5,1,OO,AMA,DEN,123.0,359,117.0,0
737,2015,1,5,1,US,PHL,SFO,12.0,2521,17.0,0
738,2015,1,5,1,HA,OGG,HNL,0.0,100,3.0,0
739,2015,1,5,1,UA,TPA,EWR,-2.0,997,9.0,0
740,2015,1,5,1,MQ,SJT,DFW,76.0,229,76.0,0
741,2015,1,5,1,OO,SFO,BUR,-5.0,326,11.0,0
742,2015,1,5,1,OO,ICT,ORD,153.0,588,263.0,0
743,2015,1,5,1,OO,GJT,PHX,-9.0,438,-5.0,0
744,2015,1,5,1,OO,SJC,LAX,142.0,308,130.0,0
745,2015,1,5,1,OO,LNK,ORD,,466,,1
746,2015,1,5,1,NK,MSY,ORD,140.0,837,216.0,0
747,2015,1,5,1,AA,DFW,CLT,-5.0,936,-11.0,0
748,2015,1,5,1,OO,RNO,LAX,-1.0,391,-18.0,0
749,2015,1,5,1,US,ORD,PHL,-7.0,678,-21.0,0
750,2015,1,5,1,B6,DCA,FLL,4.0,899,10.0,0
751,2015,1,5,1,US,PVD,CLT,-8.0,683,-4.0,0
752,2015,1,5,1,DL,ATL,MIA,38.0,594,33.0,0
753,2015,1,5,1,EV,ORD,CRW,28.0,416,83.0,0
754,2015,1,5,1,EV,EWR,TUL,-4.0,1215,20.0,0
755,2015,1,5,1,DL,ATL,SNA,11.0,1919,-42.0,0
756,2015,1,5,1,DL,DTW,LAX,23.0,1979,-7.0,0
757,2015,1,5,1,AA,MIA,ORD,30.0,1197,62.0,0
758,2015,1,5,1,DL,CVG,LAS,11.0,1678,1.0,0
759,2015,1,5,1,F9,MIA,PHL,,1013,,1
760,2015,1,5,1,MQ,CLE,ORD,,315,,1
761,2015,1,5,1,EV,EWR,MCI,2.0,1092,11.0,0
762,2015,1,5,1,OO,ORD,SAT,,1041,,1
763,2015,1,5,1,UA,ORD,PHX,272.0,1440,261.0,0
764,2015,1,5,1,MQ,DFW,GRR,0.0,931,21.0,0
765,2015,1,5,1,DL,ATL,CAK,10.0,528,1.0,0
766,2015,1,5,1,WN,BWI,SDF,35.0,495,25.0,0
767,2015,1,5,1,EV,ORD,MEM,187.0,491,172.0,0
768,2015,1,5,1,MQ,ORD,CID,213.0,196,241.0,0
769,2015,1,5,1,WN,ATL,PHL,36.0,666,20.0,0
770,2015,1,5,1,UA,SFO,EWR,-2.0,2565,-15.0,0
771,2015,1,5,1,US,CLT,ORD,5.0,599,54.0,0
772,2015,1,5,1,B6,JFK,ROC,12.0,264,22.0,0
773,2015,1,5,1,US,OGG,PHX,2.0,2845,1.0,0
774,2015,1,5,1,AA,SEA,DFW,44.0,1660,25.0,0
775,2015,1,6,2,UA,SAT,IAH,-3.0,191,-10.0,0
776,2015,1,6,2,OO,MKE,DTW,-4.0,237,25.0,0
777,2015,1,6,2,EV,JAN,ORD,,677,,1
778,2015,1,6,2,OO,SMF,LAX,1.0,373,1.0,0
779,2015,1,6,2,MQ,SPS,DFW,,113,,1
780,2015,1,6,2,US,IAH,CLT,0.0,912,-18.0,0
781,2015,1,6,2,AA,PHX,DFW,0.0,868,8.0,0
782,2015,1,6,2,B6,FLL,EWR,0.0,1065,6.0,0
783,2015,1,6,2,UA,TPA,IAH,-2.0,787,-4.0,0
784,2015,1,6,2,UA,EWR,ATL,-3.0,746,-5.0,0
785,2015,1,6,2,US,MCO,PHL,-3.0,861,0.0,0
786,2015,1,6,2,US,BOS,PHL,-1.0,280,1.0,0
787,2015,1,6,2,WN,HOU,PHX,0.0,1020,-14.0,0
788,2015,1,6,2,WN,PVD,FLL,4.0,1188,-12.0,0
789,2015,1,6,2,UA,BOS,ORD,6.0,867,14.0,0
790,2015,1,6,2,US,CLE,CLT,15.0,430,33.0,0
791,2015,1,6,2,WN,LAS,MDW,-2.0,1521,1.0,0
